"bron_id","client_id","cnt_brons","rest_id"
3973,3490,5,42297
3974,3453,2,24092
3975,713,3,10000
3976,1702,3,17264
3977,3230,2,19036
3978,973,1,1325
3979,2593,2,31984
3980,1190,5,26143
3981,5598,3,11376
3982,3648,3,20985
3983,3227,2,3743
3984,2090,1,26413
3985,5576,3,8603
3986,2216,4,10154
3987,2626,3,15320
3988,4216,1,7420
3989,5640,2,25958
3990,4981,2,25364
3991,23,3,31771
3992,2673,4,7543
3993,1683,4,37862
3994,1326,4,30486
3995,4352,1,29528
3996,4176,5,29879
3997,5307,2,45578
3998,2607,1,11376
3999,183,3,6839
4000,104,3,39297
4001,2886,4,29499
4002,4428,3,30348
4003,1022,4,1913
4004,5584,3,20224
4005,4972,1,26142
4006,5589,2,9989
4007,551,2,29086
4008,4158,4,17151
4009,3204,4,26142
4010,4757,1,43073
4011,3261,3,46221
4012,3750,2,25153
4013,842,2,29812
4014,5536,1,32510
4015,2322,3,13655
4016,4727,5,8579
4017,4682,3,8663
4018,2110,3,28882
4019,996,3,4144
4020,3414,1,30590
4021,2923,4,12174
4022,3556,3,12579
4023,3649,1,13742
4024,2329,5,18675
4025,4075,1,8663
4026,5664,1,11373
4027,138,3,33727
4028,1724,1,3091
4029,2240,2,28244
4030,3365,3,7772
4031,3901,3,42860
4032,1069,3,45326
4033,5615,2,30912
4034,4109,4,46369
4035,1457,2,952
4036,4860,4,5549
4037,4930,1,38344
4038,1979,2,26640
4039,4327,1,11129
4040,3998,2,38226
4041,2312,4,76
4042,675,2,19346
4043,5057,1,20670
4044,5324,3,736
4045,250,5,46288
4046,3783,2,40349
4047,3802,4,32981
4048,2687,2,30919
4049,2312,4,1924
4050,2891,2,3743
4051,855,1,40674
4052,717,4,33740
4053,3395,1,36133
4054,4862,4,4022
4055,5682,1,4880
4056,4720,4,5114
4057,5033,3,29370
4058,4999,4,16304
4059,2133,1,15387
4060,4325,3,973
4061,2904,5,33102
4062,3903,1,11676
4063,3800,4,1409
4064,3750,2,16673
4065,2992,3,38614
4066,152,2,21210
4067,4635,2,7726
4068,546,1,41554
4069,2802,1,29008
4070,3796,2,18050
4071,720,5,5036
4072,1950,2,33421
4073,4534,3,34872
4074,4018,1,13883
4075,240,5,13369
4076,1594,2,3799
4077,2642,2,33936
4078,1320,1,38233
4079,2097,3,28284
4080,3491,2,15670
4081,5377,1,46289
4082,2676,2,33005
4083,720,5,11677
4084,4718,1,3217
4085,85,2,43313
4086,1037,1,29563
4087,3503,3,38585
4088,147,2,8951
4089,472,5,46274
4090,835,5,16898
4091,1322,2,9536
4092,1126,5,12965
4093,992,4,10599
4094,2026,4,21958
4095,3179,5,22988
4096,4108,2,29163
4097,5537,1,6359
4098,4025,2,18720
4099,3116,1,23691
4100,2460,4,17914
4101,864,5,21951
4102,4131,2,26400
4103,1472,1,37827
4104,2685,3,21447
4105,4253,5,11115
4106,4969,2,8868
4107,436,2,24952
4108,4776,5,688
4109,3280,4,35603
4110,1990,3,28524
4111,2246,1,43483
4112,2233,4,25957
4113,1927,3,26233
4114,3111,2,40623
4115,2527,4,7442
4116,2445,5,15076
4117,3589,5,29085
4118,4707,3,1323
4119,5756,2,45478
4120,3200,5,1504
4121,3179,5,45416
4122,3772,5,37474
4123,3667,3,8579
4124,1371,1,33338
4125,4486,4,41674
4126,2288,5,38613
4127,4522,2,44203
4128,936,4,37190
4129,4624,3,6927
4130,5501,2,4347
4131,2383,2,5525
4132,4708,1,19407
4133,3218,4,20307
4134,1406,1,8775
4135,3399,3,11541
4136,2496,3,13999
4137,772,5,45405
4138,2939,4,27911
4139,3260,4,14491
4140,968,1,41023
4141,1464,5,16520
4142,2924,5,10516
4143,2206,3,30856
4144,2730,2,28982
4145,998,2,42236
4146,3773,3,13108
4147,3433,1,10743
4148,364,5,35342
4149,1585,2,25127
4150,5183,2,20629
4151,2332,2,37211
4152,2270,2,13980
4153,2698,1,9253
4154,4727,5,41050
4155,309,3,9392
4156,2866,3,33519
4157,1916,3,4130
4158,3934,5,17919
4159,408,2,28986
4160,595,2,45651
4161,5190,2,37509
4162,2027,2,2523
4163,1262,1,13162
4164,1686,1,27509
4165,5695,2,23164
4166,5618,1,12429
4167,5196,2,23420
4168,335,2,38159
4169,2421,4,6715
4170,5372,2,38312
4171,1220,4,46180
4172,902,2,5515
4173,4791,2,28262
4174,520,2,39052
4175,5336,1,3433
4176,2324,1,12063
4177,3276,4,27911
4178,5552,4,6909
4179,4437,3,27592
4180,666,1,19863
4181,2457,5,25484
4182,3594,4,40445
4183,1200,2,4530
4184,4524,4,19032
4185,848,4,17478
4186,2142,4,29879
4187,647,2,42418
4188,1639,5,4130
4189,5302,1,11368
4190,4976,5,1
4191,561,2,32300
4192,228,5,43318
4193,733,3,36315
4194,3569,2,8661
4195,2922,1,41470
4196,2482,2,21958
4197,744,1,16678
4198,3545,1,25153
4199,1601,3,24101
4200,5219,1,27911
4201,3056,2,8448
4202,128,1,10996
4203,2520,2,43217
4204,3790,4,20161
4205,2211,4,3700
4206,5442,1,26857
4207,2438,4,11661
4208,630,3,6650
4209,2466,3,23041
4210,5212,4,39841
4211,5787,5,22571
4212,5485,3,21923
4213,1584,2,45995
4214,980,3,7364
4215,2509,4,44326
4216,680,4,34115
4217,2269,2,37807
4218,2125,2,40881
4219,105,3,12590
4220,5732,1,2804
4221,5636,4,4956
4222,264,3,40497
4223,4525,1,29911
4224,2306,3,33624
4225,483,2,3685
4226,2441,5,25424
4227,2115,3,6397
4228,3800,4,1700
4229,2751,2,21810
4230,2884,3,42782
4231,4255,3,33753
4232,2262,2,8904
4233,1325,4,18263
4234,841,5,6397
4235,315,4,26054
4236,5778,4,32116
4237,2438,4,11368
4238,2064,4,7645
4239,5691,5,19242
4240,5212,4,23208
4241,1845,2,2821
4242,4731,5,1708
4243,247,3,35288
4244,4276,3,13541
4245,3263,3,27854
4246,383,4,39919
4247,827,1,10003
4248,475,3,2102
4249,2346,1,11370
4250,3203,4,26471
4251,3258,4,2104
4252,3057,5,34038
4253,4011,5,45594
4254,919,2,6985
4255,1672,4,10600
4256,1349,2,25263
4257,2721,5,1922
4258,3095,3,41689
4259,2702,2,33587
4260,4848,2,28981
4261,3194,2,24336
4262,2391,3,46124
4263,4163,2,29625
4264,1994,5,28400
4265,985,2,2856
4266,2201,3,30487
4267,4259,1,20256
4268,2944,3,12865
4269,731,3,29063
4270,3508,5,28409
4271,3847,4,45580
4272,2014,3,41663
4273,5653,2,12835
4274,1957,2,4524
4275,3378,4,2816
4276,2087,3,23002
4277,5657,2,14963
4278,4663,1,34249
4279,5291,3,3936
4280,4068,3,29423
4281,3559,1,41566
4282,3592,5,6677
4283,2406,4,2307
4284,380,2,16022
4285,1646,3,11429
4286,700,1,5035
4287,3427,4,9578
4288,3048,2,15454
4289,216,4,23041
4290,3200,5,3244
4291,3997,4,28377
4292,3899,5,23162
4293,2651,3,34853
4294,1129,5,43313
4295,5476,3,45905
4296,5038,4,15990
4297,5548,2,8807
4298,2232,2,15166
4299,261,4,17910
4300,3048,2,1332
4301,4375,1,29534
4302,1634,4,30449
4303,5776,2,17905
4304,1923,3,7443
4305,4659,4,19867
4306,1480,2,6230
4307,1744,4,35879
4308,1475,4,17020
4309,1609,2,42707
4310,2354,3,19033
4311,2961,1,32601
4312,2949,3,4708
4313,3288,3,9939
4314,2274,3,45570
4315,4616,2,12235
4316,1954,3,40967
4317,453,1,45744
4318,5348,3,42978
4319,5174,3,26244
4320,2642,2,10054
4321,3488,4,22293
4322,811,3,2663
4323,2049,5,42236
4324,3984,4,31010
4325,4085,2,26244
4326,850,3,46034
4327,2796,2,39679
4328,1062,5,36159
4329,2778,4,30558
4330,2631,5,12131
4331,5154,3,24956
4332,2535,5,6483
4333,4343,3,17450
4334,2513,1,301
4335,4312,2,29600
4336,3563,4,19349
4337,1821,3,19242
4338,443,1,11371
4339,1915,3,8264
4340,1131,3,5669
4341,5481,3,39572
4342,2890,1,12289
4343,2038,1,19791
4344,5691,5,44328
4345,853,1,6396
4346,1400,2,30442
4347,1441,4,8426
4348,395,4,32453
4349,3994,2,35726
4350,2403,3,10574
4351,2722,3,36836
4352,3934,5,28968
4353,2996,2,38599
4354,1803,3,28975
4355,109,5,24380
4356,5438,4,4611
4357,4004,2,23041
4358,3892,1,10659
4359,3772,5,26842
4360,2014,3,19349
4361,3256,3,22571
4362,3542,5,25465
4363,3073,2,25553
4364,2233,4,45304
4365,1276,2,2298
4366,2977,1,18166
4367,4682,3,3443
4368,457,2,3158
4369,1505,3,13384
4370,2903,1,25287
4371,5672,2,12331
4372,226,4,34809
4373,3986,2,16011
4374,1574,1,8904
4375,1332,3,29097
4376,1881,1,26506
4377,2763,3,3556
4378,1931,1,28525
4379,4941,1,41321
4380,1705,2,10739
4381,5543,1,26812
4382,5565,3,13560
4383,5608,1,39502
4384,3974,3,31120
4385,2577,2,250
4386,1828,2,10659
4387,3664,4,2557
4388,4934,2,25207
4389,1150,4,32575
4390,1452,1,15486
4391,4172,3,948
4392,4052,4,28968
4393,4819,4,36837
4394,5679,5,41344
4395,686,2,29626
4396,1276,2,8463
4397,4872,4,38630
4398,2115,3,21147
4399,1411,3,41472
4400,3268,1,22279
4401,808,5,16681
4402,457,2,25260
4403,2914,1,19363
4404,5413,2,14281
4405,2231,4,28274
4406,2289,4,17169
4407,2631,5,41560
4408,4226,2,19242
4409,2158,2,35551
4410,1446,3,11674
4411,3502,1,34812
4412,294,4,26165
4413,1457,2,29010
4414,3211,3,41471
4415,3503,3,34597
4416,2071,2,20136
4417,3772,5,12849
4418,4790,2,41480
4419,2170,1,40926
4420,3573,3,24754
4421,3782,5,35282
4422,839,5,31789
4423,5269,2,36862
4424,4486,4,39179
4425,2474,3,14489
4426,2855,2,19717
4427,1744,4,4135
4428,1435,1,4964
4429,4437,3,3433
4430,575,3,6296
4431,1624,1,43154
4432,933,4,46266
4433,4802,1,41566
4434,1227,3,5125
4435,603,2,17428
4436,3844,3,9495
4437,2815,5,2888
4438,1735,3,2833
4439,5159,2,30545
4440,2323,5,39755
4441,3886,2,31718
4442,4660,1,38615
4443,3444,3,11677
4444,319,3,38229
4445,90,3,28526
4446,1123,2,37807
4447,3891,5,15531
4448,996,3,21094
4449,5099,2,6440
4450,264,3,4869
4451,1161,3,26151
4452,1877,2,31327
4453,3667,3,8603
4454,2501,4,7969
4455,5575,2,25260
4456,664,2,8507
4457,826,2,8039
4458,5592,3,5903
4459,2924,5,9996
4460,214,2,23513
4461,2912,1,12090
4462,4081,4,25966
4463,2290,3,22688
4464,4852,1,3433
4465,3528,5,33753
4466,5310,2,15699
4467,1809,3,4500
4468,3031,3,1340
4469,2428,1,45905
4470,4797,1,40968
4471,5209,1,30558
4472,2043,4,42589
4473,5156,4,15802
4474,4374,1,32068
4475,3817,3,28181
4476,3680,1,29831
4477,614,3,32508
4478,1207,1,6397
4479,848,4,26233
4480,1463,2,28975
4481,3625,5,38612
4482,5079,3,7989
4483,5636,4,5592
4484,1219,4,23571
4485,4307,3,35282
4486,5679,5,549
4487,5780,5,5129
4488,320,3,43143
4489,2641,3,8438
4490,5229,2,19242
4491,2847,2,26858
4492,1927,3,26142
4493,777,3,12514
4494,47,4,22885
4495,549,1,18865
4496,3967,1,19347
4497,5356,1,13846
4498,3878,3,40674
4499,1649,2,40198
4500,336,2,5482
4501,192,2,38258
4502,3821,3,7971
4503,3742,5,19032
4504,3108,4,30558
4505,910,4,23208
4506,2497,2,13374
4507,97,4,32012
4508,5379,3,38627
4509,451,1,33746
4510,4160,2,11371
4511,81,4,44125
4512,1238,5,34011
4513,1626,1,41019
4514,2319,3,5520
4515,201,1,12879
4516,2028,3,41578
4517,3237,2,40376
4518,590,5,3678
4519,372,1,26657
4520,3884,1,12174
4521,3307,1,16678
4522,5172,3,42371
4523,4777,2,33933
4524,2024,5,7449
4525,476,3,1896
4526,139,3,15075
4527,4816,1,16678
4528,1295,1,12229
4529,1079,1,1768
4530,1152,3,18697
4531,2742,3,40034
4532,4265,4,8871
4533,1168,4,5527
4534,2334,4,6685
4535,5187,5,7858
4536,1489,2,10009
4537,3785,1,18714
4538,5716,3,26306
4539,1646,3,39297
4540,4469,1,1750
4541,384,5,24610
4542,1266,5,10326
4543,3278,1,35789
4544,3252,3,26200
4545,3772,5,12390
4546,4587,2,1798
4547,3794,5,34017
4548,2690,3,15770
4549,1301,2,30140
4550,5030,5,25581
4551,3136,5,5130
4552,2944,3,4963
4553,3881,1,45337
4554,4812,2,15387
4555,3957,1,44966
4556,4858,5,9906
4557,89,5,840
4558,1108,4,9187
4559,1550,1,40514
4560,4860,4,14679
4561,5215,2,792
4562,2233,4,24810
4563,3322,1,44714
4564,4262,3,19870
4565,4313,1,26016
4566,4202,4,32631
4567,452,2,22824
4568,4519,2,21186
4569,2889,1,5520
4570,101,2,44522
4571,5371,1,3719
4572,3989,3,39637
4573,1885,2,297
4574,4978,3,42090
4575,3202,4,26935
4576,4958,1,2884
4577,3678,3,41498
4578,262,2,3148
4579,3833,2,29538
4580,4301,2,19863
4581,4806,1,12331
4582,3484,5,33394
4583,357,2,23191
4584,2026,4,25289
4585,3117,4,18504
4586,5679,5,15960
4587,19,5,2140
4588,1470,1,3713
4589,173,1,19776
4590,1601,3,25049
4591,3347,2,34598
4592,766,4,9829
4593,3952,3,42979
4594,1864,2,29018
4595,1814,1,7388
4596,193,4,14491
4597,290,3,42297
4598,2376,3,1699
4599,1152,3,4639
4600,258,5,11886
4601,306,4,19769
4602,2475,1,12792
4603,167,2,26142
4604,1628,1,18717
4605,925,1,23691
4606,4245,1,42803
4607,4034,4,8904
4608,4381,1,2400
4609,1123,2,20307
4610,5548,2,18618
4611,4234,2,10585
4612,496,4,1504
4613,2374,2,46278
4614,519,3,33034
4615,3994,2,5358
4616,2764,1,1481
4617,1186,5,30252
4618,983,5,26142
4619,782,1,37494
4620,646,3,7110
4621,3043,3,7746
4622,2576,4,2831
4623,3497,2,38232
4624,5152,2,14886
4625,3255,4,7747
4626,1353,5,38588
4627,2071,2,13681
4628,2495,3,11069
4629,5667,3,38955
4630,5229,2,29401
4631,1760,4,22238
4632,5681,5,9795
4633,3430,3,41662
4634,1441,4,5036
4635,4946,5,6833
4636,3614,2,16950
4637,3812,5,1541
4638,1201,1,11924
4639,861,5,26151
4640,3802,4,39142
4641,2351,2,45303
4642,1216,2,29603
4643,4824,3,21094
4644,4243,1,24369
4645,3908,3,15642
4646,1495,2,101
4647,265,4,1290
4648,5287,4,12039
4649,1639,5,40450
4650,3437,4,17905
4651,2552,4,9234
4652,2669,2,19274
4653,2215,4,15967
4654,433,3,6996
4655,4314,2,20657
4656,3166,2,9202
4657,3992,1,12235
4658,1346,2,12456
4659,3724,3,43071
4660,3792,1,3040
4661,4588,2,41967
4662,2899,1,40891
4663,2255,2,12426
4664,100,4,30348
4665,1226,2,21891
4666,706,1,20331
4667,4876,2,26302
4668,5170,3,37509
4669,3508,5,42595
4670,3974,3,45497
4671,930,2,9973
4672,2536,2,41555
4673,4160,2,25269
4674,2536,2,2150
4675,3854,1,16596
4676,3943,1,39179
4677,4858,5,31092
4678,1153,5,14505
4679,5720,5,39520
4680,1773,4,4298
4681,2311,4,41548
4682,5762,2,8439
4683,2304,4,5377
4684,2018,2,20382
4685,2651,3,41463
4686,2049,5,17169
4687,1330,5,4737
4688,4371,2,21006
4689,2339,1,8634
4690,3008,1,28762
4691,1841,1,3010
4692,2084,1,6908
4693,1972,4,26321
4694,3010,1,34597
4695,3496,2,11674
4696,3565,4,9912
4697,2361,2,41020
4698,38,3,23191
4699,471,1,17469
4700,2274,3,1507
4701,3015,2,29066
4702,597,4,76
4703,3083,5,10330
4704,3408,4,36262
4705,3351,4,41566
4706,2450,5,5958
4707,3677,3,22081
4708,1655,2,38623
4709,584,2,11804
4710,5310,2,7929
4711,5044,4,1196
4712,5033,3,43312
4713,240,5,8333
4714,5652,2,25263
4715,311,1,21635
4716,3473,3,3685
4717,3867,4,9720
4718,3793,3,25496
4719,835,5,7491
4720,1806,1,11368
4721,3410,3,25496
4722,1866,5,45651
4723,5779,3,34595
4724,2387,5,10121
4725,4735,3,28174
4726,5721,2,30357
4727,4308,2,29003
4728,2952,3,42782
4729,3091,1,4203
4730,3920,4,18865
4731,2010,1,9891
4732,171,1,29006
4733,936,4,19037
4734,1489,2,3769
4735,5018,3,4134
4736,4437,3,1333
4737,4015,2,4478
4738,1636,1,15672
4739,4343,3,36926
4740,837,5,11368
4741,2584,5,17527
4742,1670,3,24942
4743,5012,2,1336
4744,361,2,25973
4745,2726,3,10824
4746,4249,2,33405
4747,2167,1,13681
4748,897,2,22456
4749,1590,5,1099
4750,2900,3,18715
4751,3596,3,20382
4752,1836,3,11130
4753,2322,3,41566
4754,5061,1,24754
4755,2572,5,34115
4756,2215,4,27911
4757,5021,1,33102
4758,1840,2,45528
4759,1041,5,25968
4760,4093,1,20922
4761,4833,2,30288
4762,1220,4,11880
4763,3887,2,30135
4764,2184,2,17546
4765,4553,1,33322
4766,4026,5,25944
4767,4858,5,8203
4768,3359,3,19033
4769,2451,2,20247
4770,4889,2,20666
4771,5114,3,38232
4772,4424,3,5884
4773,2652,1,15010
4774,3970,4,27059
4775,5134,1,29602
4776,4752,2,25480
4777,5720,5,9800
4778,932,3,3754
4779,1918,1,25269
4780,2367,2,9328
4781,250,5,45709
4782,2064,4,41278
4783,2546,1,24992
4784,936,4,2429
4785,1250,2,5703
4786,1709,4,22350
4787,1363,1,39812
4788,5728,5,13169
4789,4169,3,17500
4790,5595,1,42295
4791,5756,2,27316
4792,4356,5,4296
4793,4034,4,45521
4794,2236,5,29604
4795,3891,5,1886
4796,4325,3,29216
4797,1696,4,22829
4798,2349,3,11648
4799,58,3,13161
4800,4898,1,25614
4801,3105,2,2474
4802,2932,2,30941
4803,240,5,34242
4804,1114,3,19776
4805,639,2,6752
4806,5296,3,10104
4807,1473,3,12834
4808,2309,1,34597
4809,2540,5,46286
4810,477,3,7969
4811,289,2,11677
4812,2885,3,3686
4813,4925,4,11608
4814,5128,1,38597
4815,1544,1,33405
4816,2036,3,20309
4817,1256,5,31807
4818,4773,4,13564
4819,3878,3,8707
4820,1259,2,40507
4821,5038,4,9697
4822,1670,3,12343
4823,2627,3,7679
4824,4356,5,36346
4825,4689,3,18713
4826,733,3,8365
4827,3337,5,16505
4828,2813,3,7630
4829,2817,2,39260
4830,3117,4,29823
4831,5284,1,18191
4832,3177,2,7901
4833,4551,3,13167
4834,1662,4,20280
4835,2659,3,23346
4836,4276,3,11879
4837,1613,5,45564
4838,231,5,29150
4839,4175,2,39231
4840,2345,2,40454
4841,4829,3,39297
4842,1708,4,3133
4843,5470,2,23691
4844,2596,1,10120
4845,3445,3,8599
4846,1825,5,34068
4847,4599,3,22092
4848,3608,3,30134
4849,1709,4,5114
4850,2016,2,4454
4851,5373,4,31499
4852,3472,2,19681
4853,2280,2,23366
4854,3381,5,19391
4855,2224,4,17511
4856,1681,3,11839
4857,5673,3,10514
4858,825,2,15973
4859,5382,4,42603
4860,4461,3,28882
4861,3612,3,13394
4862,4844,4,25264
4863,4858,5,27974
4864,1695,3,33519
4865,2761,2,5472
4866,2645,2,17531
4867,3486,4,45375
4868,1896,3,17446
4869,3799,2,33646
4870,1952,2,4057
4871,3899,5,42312
4872,5140,1,20654
4873,1186,5,43313
4874,1224,3,7631
4875,5552,4,38589
4876,4928,4,20310
4877,3776,1,43189
4878,2563,3,26601
4879,4285,1,26200
4880,2505,2,25996
4881,3179,5,6438
4882,1416,4,38606
4883,931,2,45494
4884,5063,1,24541
4885,4472,3,19701
4886,1986,1,27842
4887,5691,5,1880
4888,3813,5,33861
4889,1063,4,3525
4890,5372,2,29539
4891,441,4,2480
4892,2782,3,142
4893,5718,1,12606
4894,4963,2,39697
4895,4723,1,1541
4896,1896,3,9968
4897,169,5,29940
4898,1941,3,30442
4899,5369,2,4231
4900,5253,2,45498
4901,1511,1,37209
4902,4558,3,19680
4903,2050,5,26703
4904,4405,3,26142
4905,228,5,19037
4906,4747,2,43513
4907,1981,5,29320
4908,1121,2,23691
4909,1633,1,33007
4910,4195,4,28889
4911,3146,2,14636
4912,4449,3,29539
4913,5174,3,34004
4914,62,3,42702
4915,1663,1,42575
4916,1375,4,10558
4917,2860,5,5520
4918,4218,3,12847
4919,5126,1,19035
4920,231,5,9882
4921,3838,3,6641
4922,3486,4,21310
4923,3708,3,38613
4924,143,2,22549
4925,1687,2,1896
4926,2087,3,33002
4927,1893,1,25153
4928,4568,1,11368
4929,4127,2,42273
4930,3158,4,15417
4931,5240,1,23105
4932,1540,2,20319
4933,4766,3,12880
4934,4999,4,14677
4935,68,4,46262
4936,19,5,30443
4937,235,4,27842
4938,2231,4,23219
4939,5288,3,22402
4940,1323,4,6338
4941,4611,1,1980
4942,2916,1,33007
4943,1668,2,16520
4944,2486,2,82
4945,863,2,29064
4946,4946,5,42267
4947,647,2,3450
4948,642,5,30997
4949,3969,1,42369
4950,4343,3,27222
4951,85,2,8426
4952,1517,2,12965
4953,4087,2,24689
4954,1293,2,8679
4955,1108,4,8661
4956,2323,5,38792
4957,5166,2,315
4958,2236,5,17550
4959,1093,2,41245
4960,4765,2,45494
4961,4844,4,16816
4962,5767,3,45341
4963,4009,2,21811
4964,1142,5,36857
4965,5076,5,29401
4966,1951,4,26495
4967,649,1,3332
4968,1125,1,7558
4969,321,4,26201
4970,4031,2,13852
4971,2971,2,33102
4972,548,3,1443
4973,4754,5,2480
4974,5599,3,38631
4975,4026,5,18714
4976,1215,1,24828
4977,2103,1,5524
4978,3560,4,5263
4979,4502,1,14785
4980,5769,2,28036
4981,4642,1,35857
4982,4179,1,46276
4983,4984,2,25553
4984,3568,1,6431
4985,4515,4,12235
4986,2711,5,11524
4987,5534,2,44109
4988,259,1,22132
4989,2675,3,31292
4990,4166,4,295
4991,1947,4,18716
4992,302,3,41566
4993,5294,1,6881
4994,2555,4,29922
4995,3917,3,18263
4996,1176,4,8728
4997,4485,3,7726
4998,501,2,30730
4999,4124,3,13003
5000,3053,1,8425
5001,4675,2,10954
5002,1183,4,41718
5003,9,2,1980
5004,2179,1,3700
5005,159,3,6901
5006,5539,2,7113
5007,5183,2,41886
5008,3542,5,785
5009,2676,2,33936
5010,3759,1,38313
5011,2891,2,9407
5012,4030,2,23691
5013,5456,4,23691
5014,123,2,39923
5015,1500,2,13367
5016,5059,3,8663
5017,5174,3,15674
5018,19,5,23191
5019,2967,4,22571
5020,1092,5,38659
5021,2770,3,13163
5022,987,3,40083
5023,169,5,30314
5024,2708,4,42927
5025,4401,1,2480
5026,1186,5,32408
5027,2164,1,40644
5028,1178,4,23269
5029,4174,3,30133
5030,583,3,40760
5031,4763,1,41328
5032,5630,1,45281
5033,3328,3,46189
5034,1060,3,31683
5035,332,5,37864
5036,2473,4,10179
5037,644,5,38311
5038,4019,1,5523
5039,3679,5,40454
5040,105,3,24431
5041,2302,1,39257
5042,3576,4,30133
5043,1422,4,24582
5044,4872,4,37211
5045,4711,1,28118
5046,1717,3,41479
5047,5129,5,41
5048,2157,1,43184
5049,5036,2,22353
5050,5450,2,2962
5051,3908,3,26142
5052,2177,2,38612
5053,1745,1,42588
5054,1844,4,11740
5055,1533,3,3686
5056,272,3,4806
5057,5562,4,2755
5058,1445,2,27266
5059,4072,3,23191
5060,61,5,20247
5061,5360,2,17427
5062,5621,2,10000
5063,2647,1,11609
5064,4134,1,25581
5065,2796,2,7445
5066,1346,2,5902
5067,5569,1,20316
5068,3178,1,5329
5069,4754,5,5524
5070,5592,3,39499
5071,5575,2,12839
5072,3732,1,9782
5073,3842,2,4010
5074,5003,3,21301
5075,825,2,39680
5076,620,1,9225
5077,5249,2,2307
5078,5598,3,46275
5079,3591,1,38615
5080,332,5,18713
5081,5429,3,18263
5082,916,2,42266
5083,3495,4,34004
5084,2489,3,4131
5085,3343,2,23162
5086,722,1,3199
5087,5131,5,26142
5088,3786,5,3612
5089,3225,2,20660
5090,1497,4,15322
5091,1992,2,31041
5092,4286,4,40886
5093,5087,1,22088
5094,5270,5,4111
5095,1353,5,8904
5096,1521,3,40881
5097,3478,1,21094
5098,1041,5,36700
5099,2708,4,41045
5100,4743,3,39854
5101,258,5,25492
5102,3351,4,17906
5103,1668,2,11771
5104,5320,3,29611
5105,5202,1,1868
5106,801,2,34004
5107,756,3,792
5108,3542,5,39180
5109,4782,3,11371
5110,1367,1,21811
5111,3763,1,9989
5112,2220,1,8423
5113,4734,5,304
5114,5050,5,11674
5115,1689,3,30282
5116,3828,3,27564
5117,1299,4,7929
5118,4268,3,26852
5119,4722,5,5035
5120,460,3,13379
5121,1913,5,12264
5122,3623,4,17433
5123,3838,3,30255
5124,882,2,5961
5125,798,5,26249
5126,1460,4,12879
5127,1548,1,1924
5128,1726,1,5414
5129,3781,4,21712
5130,5329,1,10243
5131,1000,5,42312
5132,4967,2,8293
5133,3611,1,4638
5134,2685,3,42589
5135,5594,3,4132
5136,169,5,8106
5137,2478,2,9042
5138,3095,3,6588
5139,564,2,11929
5140,3797,4,41465
5141,2909,2,41469
5142,1861,5,25465
5143,4282,1,30134
5144,2763,3,25860
5145,592,1,37211
5146,2904,5,35603
5147,4891,1,18720
5148,5362,2,25487
5149,1854,4,25377
5150,1131,3,19925
5151,3886,2,13703
5152,4734,5,5603
5153,4876,2,4131
5154,156,4,28490
5155,4000,1,22348
5156,4909,4,43355
5157,958,2,4730
5158,4887,4,1881
5159,2923,4,248
5160,2286,1,29011
5161,850,3,21300
5162,3195,2,38602
5163,784,4,30618
5164,5750,1,5936
5165,2012,4,19637
5166,544,2,29465
5167,779,2,30289
5168,5663,5,22407
5169,154,4,34882
5170,1557,2,2271
5171,5002,5,24255
5172,1488,5,8433
5173,2136,1,22734
5174,1591,5,24918
5175,3386,5,40505
5176,5708,1,38344
5177,3557,4,29005
5178,944,2,36103
5179,619,2,17509
5180,1524,2,783
5181,3782,5,26601
5182,5410,3,15068
5183,4544,3,22353
5184,1333,4,39684
5185,5463,2,17012
5186,4249,2,39662
5187,617,2,42787
5188,1210,2,46286
5189,2032,2,35726
5190,5470,2,3008
5191,4750,4,15989
5192,2563,3,34864
5193,3109,2,13387
5194,248,4,10394
5195,3789,1,17483
5196,1889,4,35275
5197,4868,1,9947
5198,2411,4,16001
5199,4344,2,42782
5200,3389,2,38627
5201,1238,5,2474
5202,3261,3,1541
5203,1365,4,39352
5204,771,2,38866
5205,4479,1,44202
5206,4531,2,42383
5207,5407,1,8581
5208,256,3,43217
5209,3338,2,5868
5210,4473,2,20647
5211,3677,3,29016
5212,4964,2,31961
5213,4351,3,29142
5214,1938,3,45591
5215,504,1,16677
5216,1005,5,14836
5217,2214,2,17897
5218,874,3,4737
5219,832,2,19952
5220,347,3,1902
5221,1899,3,12865
5222,5671,1,33441
5223,4131,2,34242
5224,1861,5,34598
5225,2376,3,3686
5226,3149,3,14067
5227,4217,2,4139
5228,2411,4,11927
5229,2496,3,1572
5230,3615,1,16025
5231,2776,4,19094
5232,5018,3,5925
5233,2211,4,35342
5234,4239,2,45410
5235,5264,1,8448
5236,1121,2,25496
5237,379,2,5523
5238,4565,3,34877
5239,3791,5,15010
5240,2141,4,14594
5241,4184,1,9405
5242,5073,2,43146
5243,2142,4,3612
5244,5230,2,26266
5245,4722,5,18826
5246,574,1,14243
5247,1456,1,38840
5248,3738,2,46369
5249,4274,1,9082
5250,1622,1,38229
5251,46,3,12878
5252,1928,3,24811
5253,4904,1,41473
5254,4823,1,43230
5255,3275,5,6445
5256,3484,5,31987
5257,1702,3,29871
5258,1005,5,26142
5259,2152,3,38606
5260,2279,5,9989
5261,2969,1,2555
5262,2679,2,10120
5263,3499,2,44210
5264,1326,4,8904
5265,111,2,717
